oid,mjd,fid,ra,dec,isdiffpos,mag_used,err_used
ZTF18abdbdwz,59778.39268520009,2,319.7260727,58.4223778,1,15.2561,0.079346
ZTF18abdbdwz,59782.30173610011,1,319.7263111,58.4224909,1,16.6969,0.086818
ZTF18abdbdwz,59782.33342589997,1,319.7260586,58.4224615,1,16.8515,0.047783
ZTF18abdbdwz,59782.38357640011,2,319.7260523,58.4223931,1,15.1094,0.103849
ZTF18abdbdwz,59782.38357640011,2,319.7258023,58.4224366,1,15.13752,0.012776499
ZTF18abdbdwz,59782.38452549977,2,319.7260609,58.4224231,1,15.1451,0.013486
ZTF18abdbdwz,59782.38452549977,2,319.7259242,58.4223249,1,15.1459,0.079778
ZTF18abdbdwz,59784.31770829996,2,319.7261789,58.4223636,1,15.1368,0.05659
ZTF18abdbdwz,59784.36710650008,1,319.7260482,58.4224479,1,16.9127,0.080842
ZTF18abdbdwz,59784.36806710018,1,319.7260345,58.4224514,1,16.767647,0.022442905
ZTF18abdbdwz,59784.36806710018,1,319.7258824,58.4224063,1,16.809292,0.05888128
ZTF18abdbdwz,59784.36854169984,1,319.7261951,58.4224336,1,16.8479,0.026113
ZTF18abdbdwz,59784.36854169984,1,319.7261648,58.4224561,1,16.7822,0.101683
ZTF18abdbdwz,59786.31774310023,1,319.7261094,58.4224156,1,16.7847,0.022626
ZTF18abdbdwz,59786.31774310023,1,319.7257836,58.4224929,1,16.7927,0.059722
ZTF18abdbdwz,59786.31820600014,1,319.7264044,58.4222602,1,16.7624,0.075668
ZTF18abdbdwz,59786.39328699978,2,319.7260021,58.4223846,1,15.079502,0.10461485
ZTF18abdbdwz,59788.3910416998,2,319.7259995,58.4224086,1,14.998663,0.011751
ZTF18abdbdwz,59788.3915161998,2,319.7258892,58.4224328,1,14.91790455,0.085539
ZTF18abdbdwz,59790.32534720004,1,319.7260523,58.422476,1,16.6403,0.052845
ZTF18abdbdwz,59793.27834489988,1,319.7260225,58.4223099,1,16.6119,0.074915
ZTF18abdbdwz,59793.31256939983,1,319.726076,58.4224097,1,16.5997,0.019821
ZTF18abdbdwz,59794.34782409994,2,319.726076,58.4223472,1,14.9261,0.092142
ZTF18abdbdwz,59795.32149309991,1,319.7260062,58.4223882,1,16.793222,0.06432278
ZTF18abdbdwz,59797.3688194002,2,319.7260903,58.4223588,1,14.9192,0.066139
ZTF18abdbdwz,59797.40961810015,1,319.7259178,58.4224301,1,16.590725,0.056608923
ZTF18abdbdwz,59798.32762729982,1,319.726052,58.4224732,1,16.6783,0.055537
ZTF18abdbdwz,59798.32762729982,1,319.7261567,58.4223959,1,16.6344,0.020911
ZTF18abdbdwz,59798.34741900023,2,319.7261182,58.4223752,1,15.0394,0.08651
ZTF18abdbdwz,59800.4071411998,2,319.7259068,58.422502,1,14.9782,0.060456
ZTF18abdbdwz,59802.26476849988,2,319.7260776,58.4223915,1,15.111,0.0561
ZTF18abdbdwz,59802.26476849988,2,319.7260705,58.422456,1,15.0933,0.018978
ZTF18abdbdwz,59802.41359949997,1,319.725987,58.4224618,1,16.7067,0.063373
ZTF18abdbdwz,59802.41407410009,1,319.7259611,58.4224545,1,16.637981,0.04773727
ZTF18abdbdwz,59802.42980320007,1,319.7260539,58.4224732,1,16.6505,0.044612
ZTF18abdbdwz,59802.44236110011,2,319.725614,58.4223696,1,14.9659,0.030608
ZTF18abdbdwz,59802.44236110011,2,319.7258769,58.4224753,1,14.9777,0.011751
ZTF18abdbdwz,59802.44283560012,2,319.7260423,58.4224181,1,14.985951,0.011751
ZTF18abdbdwz,59805.41031249985,1,319.725974,58.4224443,1,16.769285,0.07714139
ZTF18abdbdwz,59805.41031249985,1,319.7260139,58.4224321,1,16.752884,0.030729039
ZTF18abdbdwz,59805.410786999855,1,319.7259666,58.4224362,1,16.656425,0.09532839
ZTF18abdbdwz,59805.42907410022,1,319.725884,58.422489,1,16.7678,0.080859
ZTF18abdbdwz,59807.28637730004,2,319.7260475,58.4223288,1,15.1821,0.128803
ZTF18abdbdwz,59807.28637730004,2,319.7260047,58.4224147,1,15.12682,0.011751
ZTF18abdbdwz,59807.28685190016,2,319.7260145,58.4223726,1,15.1232,0.078458
ZTF18abdbdwz,59807.38767360011,1,319.726009,58.4224934,1,16.7595,0.086928
ZTF18abdbdwz,59807.38814810012,1,319.7259421,58.4224351,1,16.702082,0.084357835
ZTF18abdbdwz,59807.38910879986,1,319.7259554,58.4224322,1,16.755308,0.027625054
ZTF18abdbdwz,59807.38910879986,1,319.7258826,58.4224413,1,16.824005,0.07567217
ZTF18abdbdwz,59809.26688659983,2,319.7261278,58.422436,1,15.1423,0.011751
ZTF18abdbdwz,59809.26688659983,2,319.7260875,58.422344,1,15.151,0.058534
ZTF18abdbdwz,59809.28627309995,2,319.7260186,58.42242,1,15.0374,0.068869
ZTF18abdbdwz,59809.36012730002,1,319.7259913,58.4224335,1,16.6651,0.060169
ZTF18abdbdwz,59809.36061340012,1,319.7259747,58.4224564,1,16.819036,0.052668806
ZTF18abdbdwz,59811.28758100001,1,319.7260428,58.4223756,1,16.7119,0.094922
ZTF18abdbdwz,59811.28758100001,1,319.7261998,58.4224581,1,16.8213,0.026253
ZTF18abdbdwz,59811.345949099865,2,319.7260261,58.4222988,1,15.1497,0.065922
ZTF18abdbdwz,59811.345949099865,2,319.7259875,58.4223913,1,15.124188,0.011751
ZTF18abdbdwz,59811.35798610002,2,319.7258677,58.4223643,1,15.13825,0.039219324
ZTF18abdbdwz,59811.35798610002,2,319.7260042,58.4224144,1,15.102505,0.011751
ZTF18abdbdwz,59813.30736109987,1,319.7259871,58.4223499,1,16.834862,0.04571299
ZTF18abdbdwz,59813.30736109987,1,319.7260413,58.4224369,1,16.80784,0.023696793
ZTF18abdbdwz,59813.308807900175,1,319.725984,58.4224116,1,16.8321,0.056711618
ZTF18abdbdwz,59815.26953699999,1,319.7260205,58.4225096,1,16.5933,0.091681
ZTF18abdbdwz,59815.27957180003,2,319.7261793,58.4223314,1,15.1052,0.062443
ZTF18abdbdwz,59815.27957180003,2,319.7261091,58.4224239,1,15.1258,0.011751
ZTF18abdbdwz,59815.27957180003,2,319.7261295,58.4224205,1,15.1258,0.011751
ZTF18abdbdwz,59815.2958796001,2,319.7260011,58.4224187,1,15.178612,0.04514385
ZTF18abdbdwz,59817.29047450004,1,319.7259932,58.4224239,1,16.782787,0.03840716
ZTF18abdbdwz,59817.30052080005,1,319.7258997,58.4223719,1,17.012524,0.05310935
ZTF18abdbdwz,59819.28212960018,1,319.7262489,58.4224684,1,16.8433,0.046241
ZTF18abdbdwz,59819.28259260021,1,319.7258872,58.4223859,1,16.876118,0.049541257
ZTF18abdbdwz,59819.28259260021,1,319.7260047,58.4224215,1,16.842207,0.02298309
ZTF18abdbdwz,59819.28355319984,1,319.7259757,58.4224389,1,16.697739,0.060430557
ZTF18abdbdwz,59821.22762730019,1,319.7261331,58.4223999,1,16.7409,0.083311
ZTF18abdbdwz,59821.22762730019,1,319.7262657,58.4224534,1,16.8018,0.02462
ZTF18abdbdwz,59821.22858799994,1,319.7260774,58.4224454,1,16.8572,0.067876
ZTF18abdbdwz,59821.22953699995,1,319.7259978,58.422401,1,16.733475,0.04906358
ZTF18abdbdwz,59821.25710650021,2,319.7260712,58.4223687,1,15.11,0.10139
ZTF18abdbdwz,59823.32678239979,1,319.7260562,58.4224224,1,16.7045,0.021048
ZTF18abdbdwz,59823.32678239979,1,319.7260434,58.4223465,1,16.7114,0.044731
ZTF18abdbdwz,59823.32773149992,1,319.7259455,58.4224586,1,16.760311,0.046540927
ZTF18abdbdwz,59823.337187500205,2,319.7259309,58.4223833,1,15.0856,0.056737
ZTF18abdbdwz,59825.30053240014,1,319.7259807,58.4224508,1,16.790066,0.041917212
ZTF18abdbdwz,59825.3014814998,1,319.7259545,58.422437,1,16.743015,0.050322335
ZTF18abdbdwz,59825.301967599895,1,319.7261534,58.4224373,1,16.7285,0.087999
ZTF18abdbdwz,59825.34186339984,2,319.7260022,58.4224135,1,15.031617,0.011751
ZTF18abdbdwz,59827.27859950019,1,319.7259869,58.4224075,1,16.779104,0.026626604
ZTF18abdbdwz,59827.325104199816,2,319.7259655,58.4224022,1,15.103722,0.07824321
ZTF18abdbdwz,59827.42609950015,1,319.7259902,58.4224145,1,16.616999,0.06091855
ZTF18abdbdwz,59829.17829860002,2,319.7260201,58.4223531,1,15.0822,0.066638
ZTF18abdbdwz,59837.16009260016,1,319.7259564,58.4223807,1,16.895077,0.05680902
ZTF18abdbdwz,59837.16009260016,1,319.7260893,58.4224236,1,16.7577,0.0273
ZTF18abdbdwz,59840.30447919993,1,319.7259816,58.4224228,1,16.637386,0.0383545
ZTF18abdbdwz,59840.37939810008,1,319.7259153,58.4224373,1,16.661976,0.055864062
ZTF18abdbdwz,59841.19898150023,1,319.7260847,58.4224317,1,16.5961,0.070294
ZTF18abdbdwz,59841.20307870023,1,319.7260034,58.4224388,1,16.640919,0.044651095
ZTF18abdbdwz,59841.27017359994,1,319.7259601,58.4224194,1,16.59096,0.06638148
ZTF18abdbdwz,59842.3623147998,2,319.7259876,58.4224254,1,14.984009,0.011751
ZTF18abdbdwz,59844.25946759991,1,319.7260014,58.422435,1,16.672411,0.019984713
ZTF18abdbdwz,59845.22475690022,1,319.7259838,58.4224569,1,16.624495,0.065593705
ZTF18abdbdwz,59847.22394679999,2,319.7262298,58.4223772,1,14.9507,0.011751
ZTF18abdbdwz,59847.22394679999,2,319.7261342,58.4223912,1,15.0458,0.068579
ZTF18abdbdwz,59847.22440969991,2,319.725982,58.4224399,1,14.91790455,0.011751
ZTF18abdbdwz,59847.23855319992,2,319.7260889,58.422378,1,14.91790455,0.066141
ZTF18abdbdwz,59847.28564810008,1,319.7259742,58.4224359,1,16.593952,0.08826711
ZTF18abdbdwz,59849.20160879986,1,319.7259931,58.4224145,1,16.660378,0.054015733
ZTF18abdbdwz,59851.18247690005,2,319.726059,58.4223617,1,14.91790455,0.067332
ZTF18abdbdwz,59851.20033559995,1,319.7260251,58.4223849,1,16.6234,0.043002
ZTF18abdbdwz,59851.201770800166,1,319.7259558,58.422438,1,16.576567,0.050093655
ZTF18abdbdwz,59853.26320599997,2,319.7259364,58.4224182,1,14.91790455,0.011751
ZTF18abdbdwz,59853.26320599997,2,319.7258284,58.4223676,1,14.9557,0.05597
ZTF18abdbdwz,59853.32296299981,1,319.7259398,58.42242,1,16.6142,0.064215
ZTF18abdbdwz,59855.26656250004,1,319.7260084,58.4224211,1,16.52158,0.063337624
ZTF18abdbdwz,59855.2684491002,1,319.7259848,58.4224386,1,16.6813,0.046895
ZTF18abdbdwz,59855.31262730016,2,319.7258315,58.4225404,1,14.91790455,0.084507
ZTF18abdbdwz,59855.33784720022,2,319.7259683,58.4224133,1,14.91790455,0.112716
ZTF18abdbdwz,59855.33784720022,2,319.7259791,58.4224813,1,14.9377,0.011751
ZTF18abdbdwz,59855.33784720022,2,319.7258941,58.422489,1,14.9202,0.011751
ZTF18abdbdwz,59857.255868100096,1,319.7259905,58.4224447,1,16.610186,0.07459312
ZTF18abdbdwz,59857.2569213002,1,319.7259891,58.4224221,1,16.62851,0.024668721
ZTF18abdbdwz,59857.2569213002,1,319.7258877,58.422468,1,16.657463,0.047824096
ZTF18abdbdwz,59857.27934029978,1,319.7259538,58.4224512,1,16.595749,0.055344835
ZTF18abdbdwz,59859.25217590016,2,319.7258911,58.4223581,1,15.0088,0.048339207
ZTF18abdbdwz,59859.40163190011,1,319.7259065,58.4224277,1,16.533428,0.049624026
ZTF18abdbdwz,59861.20335649978,1,319.7260172,58.4224664,1,16.836592,0.06395218
ZTF18abdbdwz,59861.20383099979,1,319.7259326,58.4223313,1,16.752,0.094193
ZTF18abdbdwz,59861.20383099979,1,319.7260672,58.4224453,1,16.782784,0.03701374
ZTF18abdbdwz,59861.20430559991,1,319.7259952,58.4224293,1,16.752043,0.05194826
ZTF18abdbdwz,59861.26538190013,2,319.7260133,58.4224351,1,15.057569,0.06327212
ZTF18abdbdwz,59861.26945600007,2,319.7260272,58.4223166,1,15.0778,0.059075
ZTF18abdbdwz,59863.319861100055,1,319.7259786,58.4224481,1,16.62176,0.062441144
ZTF18abdbdwz,59863.32511569979,1,319.7258755,58.4224451,1,16.784485,0.04983538
ZTF18abdbdwz,59865.15826389985,2,319.7260358,58.4224347,1,15.034707,0.011751
ZTF18abdbdwz,59865.15826389985,2,319.7261396,58.4223555,1,15.0822,0.059095
ZTF18abdbdwz,59865.201527799945,1,319.7260081,58.4224073,1,16.77663,0.075031295
ZTF18abdbdwz,59865.22447919985,1,319.7259631,58.422435,1,16.713652,0.06240975
ZTF18abdbdwz,59865.22495369986,1,319.7259948,58.4224665,1,16.805798,0.047633115
ZTF18abdbdwz,59867.13478010008,1,319.7260281,58.4224322,1,16.77324,0.04525665
ZTF18abdbdwz,59867.18263889989,2,319.7259921,58.4224288,1,15.012377,0.11366051
ZTF18abdbdwz,59867.18263889989,2,319.7259652,58.4225301,1,15.0306,0.011751
ZTF18abdbdwz,59867.18453700002,2,319.7260823,58.4223475,1,15.0242,0.07338
ZTF18abdbdwz,59870.22348379996,2,319.7259408,58.4223636,1,15.0273,0.04802
ZTF18abdbdwz,59870.22348379996,2,319.7260115,58.4224432,1,15.051012,0.011751
ZTF18abdbdwz,59870.22395829996,2,319.72611,58.4223998,1,14.9744,0.086373
ZTF18abdbdwz,59870.34634259995,1,319.725904,58.4224096,1,16.6968,0.062561
ZTF18abdbdwz,59870.34775459999,1,319.7258873,58.4224104,1,16.63545,0.057282932
ZTF18abdbdwz,59870.34822920011,1,319.7258713,58.4224249,1,16.603619,0.06082707
ZTF18abdbdwz,59872.17528939992,1,319.7261032,58.4224452,1,16.6549,0.06918
ZTF18abdbdwz,59872.17623839993,1,319.7259924,58.422465,1,16.671885,0.06402199
ZTF18abdbdwz,59872.20399310021,2,319.725969,58.4223681,1,14.9601,0.058122
ZTF18abdbdwz,59874.16025459999,2,319.7260361,58.4223865,1,14.9292,0.082826
ZTF18abdbdwz,59874.18230320001,1,319.7260354,58.4224036,1,16.609251,0.056868766
ZTF18abdbdwz,59874.20197919989,1,319.72598,58.4224446,1,16.644394,0.06455899
ZTF18abdbdwz,59874.20444440004,1,319.7260058,58.422427,1,16.687187,0.020735376
ZTF18abdbdwz,59877.21856479999,1,319.726061,58.4223707,1,16.6163,0.061232
ZTF18abdbdwz,59877.23728010012,1,319.7260226,58.4224096,1,16.76233,0.07269442
ZTF18abdbdwz,59877.23869210016,1,319.7259867,58.4224195,1,16.635399,0.044604693
ZTF18abdbdwz,59877.30810189992,2,319.7260522,58.4224187,1,14.91790455,0.094993
ZTF18abdbdwz,59879.27127309982,2,319.7259322,58.4224551,1,14.993552,0.011751
ZTF18abdbdwz,59879.28990740003,2,319.7259467,58.4223799,1,14.91790455,0.041723117
ZTF18abdbdwz,59879.303946800064,1,319.7259521,58.4223951,1,16.6953,0.052907
ZTF18abdbdwz,59879.30443290016,1,319.7259874,58.422423,1,16.5513,0.057586
ZTF18abdbdwz,59879.30633099983,1,319.7258958,58.4224113,1,16.61078,0.05752301
ZTF18abdbdwz,59881.24480320001,2,319.7260067,58.4223847,1,14.968635,0.056085736
ZTF18abdbdwz,59881.32590280008,1,319.7259684,58.4224475,1,16.5665,0.076602
ZTF18abdbdwz,59881.32637730008,1,319.7259377,58.4224125,1,16.671041,0.050574385
ZTF18abdbdwz,59881.32733799983,1,319.7258754,58.4224383,1,16.638,0.05561171
ZTF18abdbdwz,59883.17667819979,1,319.726034,58.4224045,1,16.806814,0.051555518
ZTF18abdbdwz,59883.1785995001,1,319.7259775,58.4224328,1,16.724825,0.05043857
ZTF18abdbdwz,59888.1770601999,1,319.7259993,58.4224284,1,16.676052,0.049714155
ZTF18abdbdwz,59888.178611100186,1,319.7259624,58.4225137,1,16.6493,0.077954
ZTF18abdbdwz,59888.28619210003,2,319.7260166,58.4224372,1,14.99841,0.0140649695
ZTF18abdbdwz,59888.28619210003,2,319.7260726,58.4222413,1,14.9878,0.044745
ZTF18abdbdwz,59889.201770800166,2,319.7261522,58.422368,1,15.0411,0.09318
ZTF18abdbdwz,59894.23883099994,1,319.7258872,58.4223943,1,16.716318,0.038941227
ZTF18abdbdwz,59894.243136600126,1,319.7258375,58.4224859,1,16.658,0.052541
ZTF18abdbdwz,59896.14060189994,2,319.7260375,58.4223436,1,14.9745,0.038324
ZTF18abdbdwz,59896.15738430014,1,319.7259566,58.4224212,1,16.723864,0.056060906
ZTF18abdbdwz,59896.26320599997,2,319.7259148,58.4224399,1,14.962982,0.034459792
ZTF18abdbdwz,59898.114166699816,1,319.725999,58.4224319,1,16.879858,0.07294995
ZTF18abdbdwz,59898.15854169987,1,319.7260185,58.4224294,1,16.598816,0.07171515
ZTF18abdbdwz,59901.12087959983,1,319.7260242,58.422488,1,16.5037,0.065289
ZTF18abdbdwz,59901.138761600014,2,319.7260366,58.4224369,1,15.271959,0.09002592
ZTF18abdbdwz,59901.22200229997,1,319.7259287,58.4224214,1,16.803936,0.08044038
ZTF18abdbdwz,59902.11379629979,2,319.7260804,58.4224022,1,14.91790455,0.041269
ZTF18abdbdwz,59902.28348380001,1,319.7259807,58.422483,1,16.544477,0.06264848
ZTF18abdbdwz,59902.30726849986,1,319.7260765,58.4223906,1,16.5338,0.036745
ZTF18abdbdwz,59903.13840280008,2,319.7260083,58.4224135,1,14.91790455,0.025907
ZTF18abdbdwz,59903.16401620023,2,319.7260696,58.4224287,1,14.91790455,0.041906
ZTF18abdbdwz,59904.11310190009,2,319.7260282,58.4223835,1,14.91790455,0.107393
ZTF18abdbdwz,59904.137349499855,1,319.725902,58.4223949,1,16.535393,0.039808415
ZTF18abdbdwz,59905.120763900224,1,319.7260111,58.4223973,1,16.79993,0.053577058
ZTF18abdbdwz,59905.12122689979,1,319.7260414,58.4224486,1,16.637045,0.063475996
ZTF18abdbdwz,59905.17931709997,2,319.7259412,58.4224169,1,15.193142,0.05494746
ZTF18abdbdwz,59905.17931709997,2,319.7260129,58.4224311,1,15.166499,0.018688468
ZTF18abdbdwz,59906.157557900064,2,319.7260453,58.4223954,1,14.91790455,0.040619
ZTF18abdbdwz,59906.18113429984,1,319.7259413,58.4224317,1,16.453844,0.060094457
ZTF18abdbdwz,59907.11487270007,1,319.7259586,58.4224251,1,16.502619,0.043580048
ZTF18abdbdwz,59907.14123839978,1,319.7260119,58.4224088,1,16.537222,0.057353016
ZTF18abdbdwz,59907.15729170013,2,319.7261909,58.4224428,1,14.91790455,0.039261
ZTF18abdbdwz,59907.15776620014,2,319.7261388,58.4224446,1,14.91790455,0.033434
ZTF18abdbdwz,59908.11579860002,1,319.7259903,58.4224613,1,16.50555,0.045569632
ZTF18abdbdwz,59908.15935190022,2,319.7260508,58.4224384,1,14.91790455,0.036898
ZTF18abdbdwz,59909.1342823999,2,319.726079,58.4223903,1,14.91790455,0.041589
ZTF18abdbdwz,59909.20660880022,1,319.7259354,58.4224087,1,16.552,0.020944
ZTF18abdbdwz,59909.20708330022,1,319.7260153,58.4224306,1,16.500341,0.07199243
ZTF18abdbdwz,59913.11487270007,1,319.7260796,58.422394,1,16.4941,0.070374
ZTF18abdbdwz,59913.15709490003,2,319.7259234,58.4223922,1,14.91790455,0.045359436
ZTF18abdbdwz,59913.15946759982,2,319.725977,58.4224271,1,14.91790455,0.07794415
ZTF18abdbdwz,59922.1941550998,2,319.7258757,58.4224844,1,15.0369,0.011751
ZTF18abdbdwz,59922.1941550998,2,319.7259897,58.4224462,1,15.022303,0.08906531
ZTF18abdbdwz,59922.1969792,2,319.726184,58.4223995,1,14.91790455,0.105375
ZTF18abdbdwz,59922.1969792,2,319.7261445,58.4224003,1,14.9807,0.011751
ZTF18abdbdwz,59922.23555559991,1,319.7258337,58.4224113,1,16.70629,0.05523707
ZTF18abdbdwz,59922.23603009991,1,319.7257382,58.4224556,1,17.1209,0.182274
ZTF18abdbdwz,59928.16538190004,2,319.7259896,58.4224254,1,14.91790455,0.043798685
ZTF18abdbdwz,59930.180208299775,2,319.7259996,58.422381,1,14.969174,0.021420818
ZTF18abdbdwz,59930.20003469987,1,319.7260807,58.4224308,1,16.523,0.051007
ZTF18abdbdwz,59932.11790509988,1,319.7260131,58.422399,1,16.656307,0.06538096
ZTF18abdbdwz,59932.11836809991,1,319.7258948,58.4224122,1,16.8409,0.056359
ZTF18abdbdwz,59932.182175899856,2,319.7260492,58.4223422,1,15.0359,0.104962
ZTF18abdbdwz,59932.182175899856,2,319.7259344,58.4224738,1,15.002027,0.011751
ZTF18abdbdwz,59933.16030090023,2,319.72614,58.4223721,1,15.1794,0.040801
ZTF18abdbdwz,59933.16126159998,2,319.7260818,58.4224187,1,14.91790455,0.043647
ZTF18abdbdwz,59933.20445600012,1,319.7258835,58.4224665,1,16.639471,0.093190536
ZTF18abdbdwz,59933.20493059978,1,319.7252903,58.4225492,1,17.5733,0.161233
ZTF18abdbdwz,59934.12026620004,2,319.7259998,58.4223936,1,15.1119,0.034962
ZTF18abdbdwz,59934.12072920008,2,319.7260211,58.4223992,1,15.048053,0.05009708
ZTF18abdbdwz,59934.16679400019,1,319.7259595,58.4224368,1,16.600515,0.05564205
ZTF18abdbdwz,59935.17230319977,1,319.7258779,58.4224061,1,16.64358,0.05596794
ZTF18abdbdwz,59936.12006939994,1,319.7259467,58.4224419,1,16.7088,0.063016
ZTF18abdbdwz,59936.120532399975,1,319.7259049,58.4224121,1,16.869968,0.055396516
ZTF18abdbdwz,59937.13847219991,1,319.7258874,58.4224332,1,16.745316,0.05289375
ZTF18abdbdwz,59937.17905090004,2,319.7261146,58.4223673,1,15.0103,0.053506
ZTF18abdbdwz,59951.12019680021,1,319.7260191,58.4224777,1,16.520569,0.06684155
ZTF18abdbdwz,59951.142476900015,1,319.725827,58.4223921,1,16.588173,0.057337437
ZTF18abdbdwz,59951.14394679992,1,319.7259554,58.4223937,1,16.779942,0.06933799
ZTF18abdbdwz,59951.15462959977,2,319.7260973,58.4224103,1,14.91790455,0.086745
ZTF18abdbdwz,59951.15510419989,2,319.7260659,58.4224356,1,14.9817,0.034554
ZTF18abdbdwz,59956.14127309993,2,319.7258854,58.4224086,1,14.91790455,0.029647693
ZTF18abdbdwz,60032.45275459997,2,319.7264496,58.4225351,1,15.43,0.062756
ZTF18abdbdwz,60032.453229200095,2,319.7264157,58.4224452,1,15.1653,0.05155
ZTF18abdbdwz,60036.46762729995,2,319.7261158,58.4223637,1,15.3036,0.046682
ZTF18abdbdwz,60036.46810190007,2,319.7261688,58.4223883,1,15.2022,0.112622
ZTF18abdbdwz,60036.4994212999,1,319.7261457,58.4224035,1,16.868,0.052208
ZTF18abdbdwz,60042.47635419993,2,319.7261933,58.4223456,1,15.2248,0.054214
ZTF18abdbdwz,60042.47635419993,2,319.7261214,58.4224532,1,15.2523,0.016798
ZTF18abdbdwz,60042.47681709984,2,319.7261304,58.4224265,1,15.2376,0.06435
ZTF18abdbdwz,60042.47681709984,2,319.7263144,58.4223746,1,15.2869,0.016687
ZTF18abdbdwz,60042.48550930014,1,319.7262543,58.4224186,1,16.9496,0.074903
ZTF18abdbdwz,60042.48598380014,1,319.7261089,58.4224292,1,16.8861,0.100975
ZTF18abdbdwz,60042.48598380014,1,319.7261008,58.422555,1,16.9557,0.051507
ZTF18abdbdwz,60044.4364467999,2,319.7260556,58.4223508,1,15.3604,0.075605
ZTF18abdbdwz,60044.4364467999,2,319.7260906,58.422425,1,15.3223,0.014025
ZTF18abdbdwz,60044.47223380022,1,319.7261376,58.4223743,1,17.0224,0.058765
ZTF18abdbdwz,60044.48749999981,1,319.726009,58.4224909,1,16.9289,0.093798
ZTF18abdbdwz,60044.48798609991,1,319.7260914,58.4224092,1,16.8586,0.052436
ZTF18abdbdwz,60046.479618099984,1,319.726092,58.4224005,1,16.9694,0.055826
ZTF18abdbdwz,60046.49023150001,2,319.7260978,58.422404,1,15.2717,0.045447
ZTF18abdbdwz,60049.4496065001,1,319.7262204,58.422417,1,16.9888,0.115567
ZTF18abdbdwz,60049.48745370004,2,319.7260609,58.4223378,1,15.3783,0.061955
ZTF18abdbdwz,60051.47478009993,1,319.7261366,58.4224003,1,17.0504,0.073237
ZTF18abdbdwz,60053.44784720009,2,319.7261893,58.4223643,1,15.3355,0.084857
ZTF18abdbdwz,60054.45655089989,1,319.726188,58.4223854,1,17.0337,0.059658
ZTF18abdbdwz,60054.46425929992,2,319.7260634,58.4223711,1,15.2113,0.089257
ZTF18abdbdwz,60054.46425929992,2,319.7260559,58.4224314,1,15.228015,0.012232977
ZTF18abdbdwz,60065.39937500004,2,319.7260286,58.4223775,1,15.0525,0.082314
ZTF18abdbdwz,60065.4342939998,2,319.7260598,58.4223774,1,14.91790455,0.069232
ZTF18abdbdwz,60065.436180599965,2,319.7260368,58.4224296,1,15.0199,0.042827
ZTF18abdbdwz,60065.4458912001,1,319.7263289,58.4225006,1,16.648,0.058752
ZTF18abdbdwz,60065.4703241,1,319.7261137,58.4224718,1,16.4675,0.078198
ZTF18abdbdwz,60065.471747700125,1,319.7260711,58.4224234,1,16.7075,0.040543
ZTF18abdbdwz,60073.40540509997,2,319.7261781,58.4224764,1,15.089,0.039402
ZTF18abdbdwz,60073.410115700215,2,319.7260643,58.422373,1,14.9488,0.043117
ZTF18abdbdwz,60073.41059029987,2,319.7262783,58.4224179,1,14.91790455,0.074706
ZTF18abdbdwz,60073.4120139,2,319.7260059,58.4223992,1,15.0032,0.026538
ZTF18abdbdwz,60073.43122689985,1,319.7261032,58.422443,1,16.6565,0.046507
ZTF18abdbdwz,60073.43170139985,1,319.7261426,58.4224091,1,16.8835,0.069199
ZTF18abdbdwz,60073.43312499998,1,319.726071,58.4224265,1,16.6449,0.044921
ZTF18abdbdwz,60073.433588000014,1,319.7261942,58.4224603,1,16.7422,0.071002
ZTF18abdbdwz,60077.40915510012,1,319.7261328,58.4224236,1,16.8088,0.045493
ZTF18abdbdwz,60077.40962960012,1,319.7263461,58.4223997,1,16.7382,0.073257
ZTF18abdbdwz,60077.41812499985,1,319.7260975,58.4224101,1,16.7902,0.048201
ZTF18abdbdwz,60079.42311340012,2,319.7260339,58.4224367,1,15.113821,0.08722217
ZTF18abdbdwz,60079.441666699946,1,319.7260115,58.4223941,1,16.945904,0.061960068
ZTF18abdbdwz,60079.441666699946,1,319.7261006,58.4223868,1,16.857,0.024059
ZTF18abdbdwz,60079.44357640017,1,319.7262666,58.4224075,1,16.8383,0.076291
ZTF18abdbdwz,60079.4440624998,1,319.726172,58.4224279,1,16.8023,0.035459
ZTF18abdbdwz,60082.4364120001,1,319.7261059,58.4225321,1,16.9691,0.065075
ZTF18abdbdwz,60082.43687500013,1,319.726059,58.422432,1,16.950256,0.06070371
ZTF18abdbdwz,60082.448888900224,2,319.7260977,58.4223555,1,15.3264,0.063632
ZTF18abdbdwz,60082.448888900224,2,319.7261363,58.4224227,1,15.3043,0.013135
ZTF18abdbdwz,60082.45241900021,2,319.7261056,58.4224501,1,15.1793,0.011767
ZTF18abdbdwz,60082.45241900021,2,319.7262435,58.4224254,1,15.1844,0.011772
ZTF18abdbdwz,60082.45241900021,2,319.7260311,58.4223919,1,15.1734,0.069929
ZTF18abdbdwz,60084.40960650006,2,319.7261342,58.4225139,1,15.3847,0.015165
ZTF18abdbdwz,60084.42246530019,1,319.726324,58.4225104,1,16.9036,0.087561
ZTF18abdbdwz,60085.38834490022,1,319.7261442,58.4224142,1,16.9298,0.044161
ZTF18abdbdwz,60085.4505671002,2,319.7259911,58.4224096,1,15.267811,0.012389215
ZTF18abdbdwz,60085.4505671002,2,319.7259642,58.422466,1,15.328392,0.07609572
ZTF18abdbdwz,60086.40962960012,2,319.7261838,58.4223414,1,15.3786,0.058514
